singing,lyrics_onizleme,tur,tur_olasilik,duygu,duygu_olasilik,tema,eslesen_kelime,kelime_sayisi
Yeni Türkü,Gözyaşlarım akıp boğmadan bu şehri işte yine gidiyorum çınarlar bir çifti bir...,pop,0.8894,hüzün,0.7889,ayrılık,9,84
Yeni Türkü,Hava döndü işçiden esiyor yel Dumanı dağıtacak yıldız poyraz başladı Bu fırtına...,pop,0.5568,öfke,0.2229,isyan,13,180
Yeni Türkü,Ankara'ya öyle yakışırdı ki kar asfaltlar ışıldar Buz tutardı resmi yalanlar Ankara'ya...,pop,0.421,aşk,0.421,aşk,6,62
Zeki Müren,A Fadimem hadi senle kaçalım Beyce de pazarında dükkan açalım Ay laylilam...,pop,0.8509,huzur,0.8509,aşk,7,34
Zeki Müren,Bilmem ki unuttun mu Dudakların adımı Gözlerinde anılar Eskidi mi acaba O...,pop,0.6618,hüzün,0.4526,aşk,9,97
Zeki Müren,Bana derdi çektiren Göz yaşlarımı döktüren Hayatıma küstüren Acılara gücendim Yiğidimi solduran...,arabesk,0.4077,hüzün,0.4077,acı,5,70
Zeki Müren,Burası agora meyhanesi Burada yaşar aşkların En divanesı en şahanesi Bu gece...,pop,1.0,hüzün,1.0,yalnızlık,2,35
Zeki Müren,Öyle dudak büküp hor gözle bakma Bırak küçük dağlar yerinde dursun Çoktan...,arabesk,0.5,hüzün,0.7919,acı,10,87
Zeki Müren,"Gözümün yaşı gibi, Gönlümden çıktın dünya Bütün sevdiklerimi, Elimden aldın bir bir...",arabesk,0.823,hüzün,0.5853,acı,16,78
Zeki Müren,Ahımı hicranımı Sakladım sakladım Sakladım gizli tuttum Gönlümü yıllar yılı Hayaliyle avuttum...,arabesk,0.7457,hüzün,0.5202,acı,4,35
Zeki Müren,Aklımda fikrimde hep sen varsın Sevdalı hülyalı gözlerin var Sevmemek mümkün mü...,pop,0.5663,hüzün,0.4337,aşk,7,84
Zeki Müren,Akşam oldu hüzünlendim ben yine Hasret kaldım gözlerinin rengine Gel mehtabım gel...,pop,0.7339,hüzün,0.5322,özlem,6,19
Zeki Müren,"Akşam olmadan güneş batmadan gel gel Beni yalnız bırakma,beni sensiz bırakma Akşam...",pop,0.8558,aşk,0.3599,aşk,33,87
Zeki Müren,Akşam olunca yarelerim sızlar Derdim çoktur deymeyin bana kızlar Bu aşkıma şahit...,arabesk,0.5831,hüzün,0.7348,acı,6,34
Zeki Müren,Akşam olur gizli gizli ağlarım Kaderin dilinden iyi anlarım Keder öğütmekle geçti...,arabesk,0.46,çaresizlik,0.3447,kader,5,63
Zeki Müren,Al mendilim sakla benden yadigâr Bir ucuna işle beni çiz beni Ve...,pop,0.7357,aşk,0.5015,aşk,4,64
Zeki Müren,Aldattın beni seviyorum diye kalbimi yaktın Günahımı sen çek mihrabımı ellerinle yıktın...,pop,0.6792,öfke,0.3472,ayrılık,3,25
Zeki Müren,aldığım her nefesin birisi senin hasret sarhoşuyum dolaşır dilim gittiğim yolların kenar...,pop,0.6258,hüzün,0.4338,yalnızlık,12,75
Zeki Müren,"Ben ne yahya kemal'im, ne orhan veli Ben zeki müren'im Zannederim iyi...",pop,0.8184,mutluluk,0.3964,umut,11,112
Zeki Müren,Allah baba'nın mürekkebi bitmedi mi benim alnımı yazarken? Ya da nasıl kırılmadı...,arabesk,0.656,yalnızlık,0.6631,yalnızlık,2,44
Zeki Müren,Alıverin bağlamamı çalayım Çalayım da zarı zarı ağlayım Bir mendil ver gözyaşımı...,halk,0.3812,huzur,0.3812,doğa,6,54
Zeki Müren,Anladım sevmeyeceksin beni sen nazlı çiçek Hasta gönlüm yine hicrânını yalnız çekecek...,arabesk,0.4009,yalnızlık,0.4359,yalnızlık,4,26
Zeki Müren,"NİHAVEND DÜYEK Anladım ki daha dolmamış çilem Her günüm izdi rap, her...",pop,0.8324,nostalji,0.8324,nostalji,5,29
Zeki Müren,Anlatılmaz bin dert ile geçiyor ömrüm Bir vefasız kederinden eriyor garip gönlüm...,arabesk,0.8889,hüzün,1.0,özlem,8,26
Zeki Müren,"Mazide kalan hatıra gibi Şevkatli kollarını aç bana anne Geceler çok soğuk,...",pop,0.6086,hüzün,0.7587,yalnızlık,12,64
Zeki Müren,Benim dünyamda kar buğday buğday yağar Kış ortası çiçeklenirdi dallarımız Benim dünyamda...,pop,0.4928,aşk,0.2754,aşk,3,42
Zeki Müren,Ararım seni hergün güzel Tez gel yaban ellerden Beklerim yolunu günlerce Ah...,pop,0.5535,hüzün,0.3633,aşk,9,30
Zeki Müren,"Artık seni sevemem Yalvarsan da gelemem Sen suçunu bilirsin Sorma sakın, söylemem...",pop,0.8285,hüzün,0.4856,aşk,6,48
Zeki Müren,Gözyaşım şarap olsa Gençliğim harap olsa Her günüm azab olsa Yine seni...,pop,0.705,nostalji,0.705,nostalji,3,42
Zeki Müren,Asmalar Da (Aman) Kol Uzatmış Dallere (Dallere Hele Dallere) Sen Düşürdün (Aman)...,arabesk,0.75,çaresizlik,0.75,kader,4,58
Zeki Müren,Avucumdaki dua parmaklarımdan süzüldü Sana mum yaktım içimden Gene gözlerine gömüldüm Mezarsız...,pop,0.7901,aşk,0.5537,aşk,9,54
Zeki Müren,"Avuçlarımda hala sıcaklığın Sıcaklığın Sıcaklığın var, inan ""Unuttum"" dese dilim; yalan Yalan...",pop,0.4251,öfke,0.7709,ihanet,16,37
Zeki Müren,Geceler sessiz sessiz yağar Yağar sabahlara kadar Ağlama gönül ağlama Bu sevda...,pop,0.8609,hüzün,0.899,yalnızlık,21,58
Zeki Müren,Ayağında kundura Yar gelir dura dura Ölürem ben ölürem vah Genç ömrümü...,pop,0.5491,aşk,0.5491,aşk,2,32
Zeki Müren,Ayni bedende can gibiyiz Cana can veren kan gibiyiz Yanipta bitmez köz...,sanat,0.4177,huzur,0.4177,ruhanilik,5,50
Zeki Müren,Ayrıldı gönül şimdi yine bir tek eşinden Bulmakta teselli batan akşam güneşinden...,arabesk,1.0,hüzün,1.0,acı,2,23
Zeki Müren,"Ayrıldık işte Ağla, ağlayabildiğin kadar Unutma sakın beni Mutlu geçen o günleri...",pop,0.6241,hüzün,0.6227,ayrılık,18,50
Zeki Müren,"Ayrılmak ne kadar zor, unutulmak çok acı Dün gülen bakışların bugün bana...",arabesk,0.8279,hüzün,1.0,ayrılık,5,27
Zeki Müren,Ayrılık yaman kelime Benzetmek azdır ölüme Kim uğrarsa bu zulüme Amaan aman...,arabesk,0.5194,hüzün,1.0,ayrılık,3,46
Zeki Müren,Ayrılık yarı ölmekmiş O bir âlevden gömlekmiş O âlevin bağrımda dili Ben...,pop,0.7907,aşk,0.5815,aşk,4,45
Zeki Müren,Mor lacivert duman gibi Sislenirse güzel başım Dökülürken gözlerimden Damla damla akan...,pop,0.5863,hüzün,0.7889,hüzün,10,63
Zeki Müren,"Ellerimden ellerin, Ayrılmasın sevgilim Ellerimden ellerin, Ayrılmasın sevgilim Gözlerimden gözlerin, Ayrılmasın azize...",arabesk,0.6478,hüzün,0.7223,acı,28,93
Zeki Müren,Açık bırak pencereni Örtme perdeyi bu gece Sana yazdım bu şarkıyı Sana...,pop,0.8501,hüzün,0.7354,ayrılık,7,42
Zeki Müren,Açılan bir gül gibi Gir kalbe gönül gibi Coşarım sen gülersen Ağlarım...,pop,0.561,aşk,0.3496,aşk,9,37
Zeki Müren,Açıldı bahçede güller Eder avaze bülbüller Beni mecnun eden dilber Eder avaze...,halk,1.0,nostalji,1.0,doğa,1,13
Zeki Müren,"İçimde nice uzun yılların özlemi var Bu gece efkarlıyım Ağla gitar Çal,...",pop,0.4173,hüzün,0.5737,hüzün,17,48
Zeki Müren,Rüya gibi her hatıra her yaşantı bana Rüya gibi her hatıra her...,pop,0.6923,mutluluk,0.4615,yaşam,24,94
Zeki Müren,Göz yaşımın her damlası sevgidir Şu hasretlilik zor gelsede çekilir Bir gün...,arabesk,0.642,hüzün,0.642,acı,8,58
Zeki Müren,Ağlamışım gülmüşüm Kırılıp dökülmüşüm Aşkın için ölmüşüm Senin umurunda mı Deryalara dalmışım...,halk_rock,0.5455,öfke,0.5455,isyan,2,41
Zeki Müren,Dertli ne ağlayıp gezersin burda Ağlatırsa mevlam yine güldürür Nice aşık kondu...,arabesk,0.7583,hüzün,0.5139,acı,4,35
Zeki Müren,Muskalar yazdırdım kurşun döktürdüm Adaklar adadım fallar baktırdım Mısralar dizdirdim türkü yaktırdım...,pop,0.6105,nostalji,0.2895,kader,11,67
Zeki Müren,Senelerce aşkı anmış Mahzun kalpler hep ağlarmış Gül dudaklarda sararmış Diyorlar ki...,pop,0.5306,aşk,0.3958,aşk,7,46
Zeki Müren,Aşka gönül vermem aşka inanmam Yıllarca boş yere ağlayıp yanmam Böyle bir...,pop,0.5782,hüzün,0.7347,ayrılık,6,43
Zeki Müren,Dolarken gönlüme bir tatlı hüzün Süsler hayalimi gül renkli yüzün Seni sevmek...,arabesk,0.3548,mutluluk,0.6452,hüzün,3,44
Zeki Müren,Aşkı bekle diyor ah kalbim Sen de bir gün elbet seversin Bir...,pop,0.6554,hüzün,0.4554,acı,9,70
Zeki Müren,Kalbimde arama eski yerini Sen gözümden akan sele karıştın İstesem de artık...,pop,0.75,aşk,0.4079,aşk,11,55
Zeki Müren,Aşkın kanununu yazsam nereden Kimi ümitleri yel alır gider Kimi benim gibi...,pop,0.6,hüzün,0.4228,aşk,5,67
Zeki Müren,"Aşkın kurbanıyım, gözlerim bağlı Önümü, ardımı göremiyorum Hasret kilitlemiş gönül kapımı, Anahtarı...",arabesk,0.7454,hüzün,0.7553,özlem,6,46
Zeki Müren,Aşkın sırrı bilinmez Arkasından gidilmez Bu yoldan giden yolcu Bir daha geri...,pop,0.3474,öfke,0.5792,isyan,8,48
Zeki Müren,Aşkın ile gündüz gece giryanım efendim Bülbül ile ruyine hayranım efendim Beyhude...,pop,0.5,hüzün,0.5,yalnızlık,2,20
Zeki Müren,Aşkın içimde rüya Kalbimde duya duya Yalvarırım tanrıya Bir daha gelsen diye...,pop,1.0,hüzün,0.5936,özlem,5,54
Zeki Müren,Bade-i vuslat icilsin kase-i fagfurdan Bir ilahi nes'e doğsun nagme-i tanburdan Çuylar...,sanat,0.5087,huzur,0.5087,müzik,2,21
Zeki Müren,"Alem bahanedir varlığın için Çiçekler, yapraklar, dallar bahane Kendini kendinden gizlediğin için...",pop,0.0,genel,0.0,genel,0,32
Zeki Müren,"Ah, bahar gelmiş neyleyeyim Neyleyeyim baharı, yazı sen olmayınca El eleydik bir...",pop,0.6354,mutluluk,0.3189,aşk,16,54
Zeki Müren,Baharı bekleyen kumrular gibi Sende beni bekle sakın unutma Ellerin havada gözlerin...,pop,1.0,hüzün,0.6686,ayrılık,6,53
Zeki Müren,Baharın gülleri açtı Yine mahzundur bu gönlüm Etrafa neşeler saçtı Beyhude geçti...,arabesk,0.8952,hüzün,1.0,acı,9,42
Zeki Müren,Elmayı alan bilir oy oy Şeftaliyi satan bilir oy oy Güzel kızın...,arabesk,0.3453,hüzün,0.3501,doğa,10,87
Zeki Müren,Bakışı çağırır beni uzaktan Varınca çatılır kaşlar nedendir Bir yandan hoşlanır azarlamaktan...,arabesk,0.748,hüzün,0.748,özlem,4,54
Zeki Müren,Bana bir aşk masalından şarkılar söyle Kalbimin bahçesinde gülleri gör de Seni...,pop,0.8263,aşk,0.3533,aşk,6,40
Zeki Müren,"Hoş geldin evimize, şiir oldun dilimize bayram gecesi Altın hilalin ince ışığı...",sanat,0.5,huzur,0.5,şiir,8,76
Zeki Müren,Bağ-ı hüsnün o güzel gülleri soldu O güzel günlerimiz bir hayâl oldu...,pop,0.7267,mutluluk,0.7267,aşk,4,23
Zeki Müren,Gözlerinin içine başka hayal girmesin Gözlerinin içine başka hayal girmesin Bana ait...,pop,0.7996,hüzün,0.3734,özlem,6,71
Zeki Müren,Gitti gelmez artık baharın rüzgarı Bak gelip çattı hasretin zamanı İşte yarım...,pop,0.5014,aşk,0.3872,aşk,5,54
Zeki Müren,Uçurum uçurum gözlerine baktığım sensin Prangalarca boynuma takığım sensin Dağ gölleri gibi...,arabesk,0.3639,hüzün,0.6393,acı,10,95
Zeki Müren,Belki bir sabah geleceksin Lakin vakit geçmiş olacak Gönül hicran şarabından Yudum...,pop,0.6737,nostalji,0.3581,nostalji,9,56
Zeki Müren,Ben ağlarken o ellerle gülüyordu Ben yanarken aşk yalandır diyordu Mecnun gibi...,pop,0.6746,aşk,0.377,aşk,3,42
Zeki Müren,Ben küskünüm feleğe Düştüm bitmez çileye Nerelere gideyim Kara bahtım gülmeye Ben...,pop,0.0,genel,0.0,genel,0,37
Zeki Müren,"Ben seni unutmak için sevmedim Gülmen ayrılık demekmiş,bilmedim Bekledim sabah akşam yollarını...",pop,0.5802,aşk,0.4834,aşk,16,57
Zeki Müren,Sevgi dolu bir dünyam var dört yanımda tüm insanlar Dünya malı neye...,pop,0.7944,mutluluk,0.3808,yaşam,14,102
Zeki Müren,Beni canımdan ayırdı ahh Gönlümü yıktı temelden Beni canımdan ayırdı ahh Gönlümüü...,arabesk,0.6988,hüzün,0.6988,acı,6,63
Zeki Müren,Beni de alın ne olur koynunuza hatıralar Dolanıp kalayım bir an boynunuza...,pop,0.6146,çaresizlik,0.3854,kader,6,45
Zeki Müren,Yorgun bir hasretle Dönersen birgün Beni burda değil Kalbinde ara Ne kadar...,pop,0.6138,hüzün,0.5982,özlem,4,39
Zeki Müren,Bir derdime bin dert kattın Güldürme'din hep ağlattın Beni dilden dile sattın...,arabesk,0.5066,hüzün,0.6717,acı,6,42
Zeki Müren,"Seninle buluşmamız ne kadar zor olsa da, Senden sadece beni sevmeni istiyorum...",pop,0.8466,aşk,0.4075,aşk,6,90
Zeki Müren,Benim yarim gelişinden bellidir Ak elleri deste deste güllüdür İbrişim kuşaklı ince...,halk,0.5265,aşk,0.3525,aşk,8,46
Zeki Müren,"Aşkımla oynama,kumar değildir Seviyorum demek,hüner değildir Benimde canım var,bende insanım Benimde kalbim...",pop,0.8196,aşk,0.6667,aşk,6,31
Zeki Müren,Bin gül çıkarırdım sana kalbimdeki külden Bir gün beni ansaydın eğer sen...,halk,0.4084,nostalji,0.377,doğa,5,28
Zeki Müren,"Bir ateşim yanarım, külüm yok dumanım yok Sen yoksan mekânım belli değil,...",arabesk,1.0,hüzün,1.0,acı,1,25
Zeki Müren,Bir bahar akşamı rastladım size Bir bahar akşamı rastladım size Sevinçli bir...,pop,1.0,mutluluk,0.3132,aşk,9,50
Zeki Müren,Bir dâme düşürdü ki beni baht-ı siyâhım Vallahi bu sevdada benim yoktu...,arabesk,1.0,çaresizlik,0.5135,kader,2,25
Zeki Müren,"BİR DEMET YASEMEN, AŞKIMIN TEK HATIRASI, BİTMİYOR AYRILIK, DİNMİYOR GÖNLÜMÜN HİCRAN YARASI,...",pop,1.0,umut,0.6589,özlem,4,50
Zeki Müren,"Gün gelir gidersen çok şey istemem Bir resim, bir çiçek, bir anı...",pop,0.6695,hüzün,0.5029,ayrılık,16,90
Zeki Müren,"Bir gönlüme bir hâl-i perişanıma baktım Zalim seni yâd eyleye, ah eyleye...",arabesk,0.6255,öfke,0.4853,isyan,5,27
Zeki Müren,Bir gönül hikayesi anlatırdı gözlerin Uzaklarda olsan da senin kalbimde yerin anlatamam...,arabesk,0.5125,hüzün,1.0,aşk,2,22
Zeki Müren,İsyan etmedim Pişman değilim Taş bastım kan ağlayan bağrıma İstemem kimse gelmesin...,arabesk,0.652,hüzün,0.7992,acı,14,77
Zeki Müren,Bir han köşesinde kalmışım hasta Gözlerim kapıda kulağım seste Kendim gurbet elde...,pop,0.6087,hüzün,0.6446,özlem,11,57
Zeki Müren,Bir kere bakanlar unutur derdi günahı Görmeme gözünün nuruna daldıkça sabahı Ben...,pop,1.0,aşk,1.0,aşk,1,23
Zeki Müren,Belli ki terk edip gitmişsin beni Sen yoktun bir hüzün vardı odada...,pop,0.526,hüzün,0.665,nostalji,10,84
Zeki Müren,Kalbimi bezlederim minnet-ü zevk-e Dilesen dilesen dilesen Bir muhabbet kuşu da ben...,arabesk,0.3422,hüzün,0.3422,acı,3,24
Zeki Müren,Bir rüzgar esti felek Mecalim kesti felek Nereye çadır kursam Gpini kesti...,arabesk,0.8762,çaresizlik,0.4703,kader,7,47
Zeki Müren,Bir rüzgardır gelir geçer sanmıştım Meğer başımda esen kasırgaymış sevgilim Gönül oyunudur...,pop,0.6304,hüzün,0.5874,aşk,16,52
Zeki Müren,Bir sabah istiyorum gözyaşlarımı silsin Bir akşam istiyorum bana sabırlar versin Bir...,pop,0.6068,yalnızlık,0.6339,yalnızlık,7,62
Zeki Müren,Her gün alevlenen bu aşkımızı Bir sen bir ben bir allah bilir...,pop,0.907,mutluluk,0.3781,nostalji,11,86
Zeki Müren,Bir sevda geldi başıma Felek su kattı aşıma Uyku girmiyor gözüme ah...,pop,0.5167,öfke,0.3676,aşk,22,70
Zeki Müren,yılları durduracak güneşi doğduracak dünyamı dolduracak bir sevgi istiyorum deli gibi sevecek...,pop,1.0,aşk,0.6985,aşk,6,40
Zeki Müren,Gözlerine yaş dolmasın istemem Saçlarına ak düşmesin istemem Bir tek dileğim var...,pop,0.0,genel,0.0,genel,0,18
Zeki Müren,Bir tatlı tebessümün bin vuslata bedeldir Gözlerin hayat verir aşkın ise eceldir...,pop,1.0,mutluluk,0.6508,yaşam,3,24
Zeki Müren,"Gönül penceresinden ansızın bakıp geçtin, Bir yangının külünü yeniden yakıp geçtin, Madem...",pop,0.8411,hüzün,0.6647,ayrılık,6,76
Zeki Müren,Bir yaz günü tanışmıştık Ne de tatlı sevişmiştik Açık kumral saçlarıyla Koyu...,pop,0.6429,huzur,0.3571,şiir,3,39
Zeki Müren,Bir yaz sabahı gözlerimin ufkuna erken Doğdun güzelim bir bakışın kalbimi deldi...,pop,1.0,aşk,0.5491,aşk,2,23
Zeki Müren,Bir yaz yağmuru gibi geçiverdi askımız İstirabin zehrini iciverdi askımız Cılgınca sevisirken...,pop,1.0,mutluluk,1.0,eğlence,1,19
Zeki Müren,Bir ilkbahar sabahı güneşle uyandın mı hiç Çılgın gibi koşarak kırlara uzandın...,arabesk,0.8914,hüzün,0.4568,aşk,18,126
Zeki Müren,Bir gün karşılaşırsak ayrıldığımız yerde Eller gibi davranıp görmemezlikten gelme Çevirme hiç...,pop,0.7724,hüzün,0.5775,özlem,9,44
Zeki Müren,Birlikte bu akşam çıkalım seyre civanım Mehtabi icip mest olalim ruh-i revanm...,pop,0.8858,aşk,0.8858,aşk,9,37
Zeki Müren,Önce tuttun elimden Sonra neden bıraktın Yıllanmış şarap gibi ah Yaktın içimi...,pop,0.5352,hüzün,0.5601,acı,11,51
Zeki Müren,Şu gönlümde hasret oldukça Bitmez bu şarkılar bitmez Aşkın kalbime doldukça Bitmez...,pop,0.7875,hüzün,0.4251,özlem,4,54
Zeki Müren,Ayrıldık işte demiştim ama Aşk lugatı yine tersten okundu Ve anladım ki...,pop,0.4913,aşk,0.354,aşk,7,64
Zeki Müren,Bu aşkın ızdırabı Bilmem ne zaman biter Daha amı çekeceğim Yeter allah'ım...,arabesk,1.0,çaresizlik,1.0,kader,1,26
Zeki Müren,Bu hazan yine gönlüm maziden daha kırık Gönül bos gözum yaslı dudagimda...,arabesk,0.6965,hüzün,1.0,aşk,5,25
Zeki Müren,Bu ne sevgi ah bu ne ızdırap Zavallı kalbim ne kadar harap...,arabesk,0.6538,hüzün,0.4808,aşk,6,54
Zeki Müren,Bu sensiz ilk gecem şu viranede Hayalin duvarda asılı kalmış Resimlerin bana...,pop,0.498,hüzün,0.498,ihanet,4,58
Zeki Müren,Bu yara başka yara dertliyim yardan yana Zalim gurbet benimle kimsem yok...,arabesk,0.4652,öfke,0.3965,isyan,19,79
Zeki Müren,"Ellere kanıpta gitme sevgilim, Hayat bu gün gelir harcarlar seni Bir de...",pop,0.7002,mutluluk,0.4246,sevinç,14,114
Zeki Müren,Bulutlardan gelen ses Kuruyan bağrıma yağmur gönder Bereket yolla gönül tarlama Bulutlardan...,arabesk,0.5399,hüzün,0.7268,aşk,15,90
Zeki Müren,Beni bursa sokağında vurdular Güneşi olmayan bir sabahta Yeşil şarap aktı bileklerimden...,pop,0.7318,nostalji,0.4807,nostalji,11,103
Zeki Müren,Kim derdi ki seninle birgün ayrılacağız Geçip giden yılların ardından bakacağız Kim...,pop,0.6411,yalnızlık,0.3715,yalnızlık,12,75
Zeki Müren,"Ne çıkar bahtımızda ayrılık varsa yarın, Sanma ki hikâyesi şu titreyen dalların...",pop,0.4222,aşk,0.3352,aşk,8,44
Zeki Müren,Geceler sessiz sessiz yaşar Yaşar sabahlara kadar Ağlama gönül ağlama Bu sevda...,pop,0.8673,hüzün,0.8573,yalnızlık,22,58
Zeki Müren,Ben de insanım dostlar Anlayın hislerimi Karşılıksız severim Gönül benim değil mi...,arabesk,0.674,hüzün,0.4851,kader,6,87
Zeki Müren,Cânâ rakibi handân edersin Ben bî nevâyı giryan edersin Bigânelerle ünsiyet etme...,pop,0.0,genel,0.0,genel,0,16
Zeki Müren,Ne oldu söyle ne oldu aşkımıza Çok çabuk yenildik seninle ayrılığa Ne...,pop,0.8399,aşk,0.5414,aşk,6,53
Zeki Müren,Aşkından yüreğim Talan Cemile Naz usandırır derler Yalan Cemile Bin cefa çektirir...,rock,0.4053,öfke,0.4197,ihanet,4,35
Zeki Müren,Sen uzaklarda değil Damarımda kanımsın Ben sensiz yaşayamam Hayatımsın canımsın İste kölen...,arabesk,1.0,hüzün,1.0,kader,1,38
Zeki Müren,"Dargın ayrılmayalım diye koştum sana dün Gözlerim vagonları üzgün üzgün, dolaştı üzgün...",pop,0.6372,hüzün,0.7929,hüzün,13,52
Zeki Müren,Darıldın mı gülüm bana Hiç bakmıyorsun bu yana Darıldıysan barışalım Kumru gibi...,pop,0.5065,hüzün,0.4935,acı,10,57
Zeki Müren,Gel artık gel gel sensiz günler geçmiyor Buna ömür yetmiyor kalp ağrım...,pop,1.0,aşk,0.7192,aşk,24,47
Zeki Müren,Dediler zamanla hep azalırmış sevgiler Olsun bana seninle geçen yıllarım yeter Nasıl...,pop,1.0,aşk,0.4327,aşk,5,52
Zeki Müren,Derdimden anlayan yok halin nedir dien yok Bu böyle yaşamak mı Sanki...,rap,1.0,gerçeklik,1.0,gerçeklik,1,54
Zeki Müren,"Derdimi bilen çok,derman veren yok Genç yaşımda gurbet ellere düştüm Saçlarım ağardı...",arabesk,0.5629,hüzün,0.5786,özlem,6,42
Zeki Müren,Derdimi ummana döktüm asumana inledim Yare de ağyare de hal-i derunum söyledim...,arabesk,1.0,hüzün,1.0,hüzün,1,25
Zeki Müren,Derman kar eylemez ferman dinlemez Dertli gönül deli gönül Derdinden ölse de...,arabesk,0.6999,hüzün,0.8956,aşk,10,53
Zeki Müren,Seni düşündüğüm an İçim titriyor inan Bir gün kavuşacağız Fakat söyle ne...,pop,0.6557,hüzün,0.3443,yalnızlık,11,53
Zeki Müren,Dertli ne ağlayıp gezersin burda Ağlatırsa mevlam yine güldürür Nice aşık kondu...,arabesk,0.7583,hüzün,0.5139,acı,4,35
Zeki Müren,Dertliyim ruhuma hicrânımı sardım da yine İnlerim şimdi uzaklarda solan gün gibiyim...,pop,0.521,hüzün,0.5504,ayrılık,14,67
Zeki Müren,Devâ bulmayacak mı kalbimdeki bu yara Şu çileli gönlümde şimdi herşey kapkara...,rock,0.5148,öfke,0.5148,acı,2,23
Zeki Müren,Dîl harâb-ı aşkınım sensin sebep berbâdıma Bir teselli ver gelip bâri dîl-i...,pop,0.0,genel,0.0,genel,0,26
Zeki Müren,Dilşad olacak diye kaç yıl avuttu felek Saçıma karlar yağmış boşuna yaz...,pop,0.4867,mutluluk,0.4785,eğlence,6,28
